reference_path,query_path,label,pair_type,writer_id_ref,writer_id_query,delta_aspect_ratio,delta_pixel_density,group_vn
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,1,genuine_genuine,11,11,4.3388116308470295,0.010234604105571848,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_3.png,1,genuine_genuine,10,10,0.0,0.01782991202346041,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_24.png,1,genuine_genuine,53,53,1.3894736842105262,0.007595307917888563,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_2.png,1,genuine_genuine,22,22,0.3955334987593051,0.018387096774193548,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_22.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_24.png,1,genuine_genuine,36,36,0.8250620347394542,0.02178885630498533,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_5.png,1,genuine_genuine,16,16,2.7408637873754147,0.00023460410557184924,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_18.png,1,genuine_genuine,45,45,2.099708061980687,0.0027272727272727275,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_14.png,1,genuine_genuine,22,22,0.12530372852953486,0.02510263929618768,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_9.png,1,genuine_genuine,40,40,1.2905452035886817,0.004457478005865101,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_8.png,1,genuine_genuine,18,18,2.256410256410257,0.006950146627565983,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_22.png,1,genuine_genuine,45,45,2.1754563894523327,0.013870967741935483,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_6.png,1,genuine_genuine,22,22,0.13769100169779303,0.023079178885630505,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_8.png,1,genuine_genuine,22,22,0.029141646061462412,0.018826979472140765,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,1,genuine_genuine,21,21,0.2269187986651835,0.04592375366568914,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_9.png,1,genuine_genuine,25,25,0.7129629629629628,0.02228739002932552,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_9.png,1,genuine_genuine,18,18,1.4259259259259256,0.0024926686217008817,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_6.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_9.png,1,genuine_genuine,22,22,0.41703835860838523,0.036422287390029326,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_6.png,1,genuine_genuine,11,11,1.5192235908921239,0.002727272727272731,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_4.png,1,genuine_genuine,18,18,1.7316636851520575,0.008269794721407625,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_5.png,1,genuine_genuine,36,36,1.1444652908067543,0.02580645161290323,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_9.png,1,genuine_genuine,10,10,0.24649859943977592,0.020909090909090912,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_12.png,1,genuine_genuine,25,25,0.5146198830409359,0.019648093841642233,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,1,genuine_genuine,28,28,0.5579710144927537,0.022082111436950144,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_9.png,1,genuine_genuine,25,25,0.30338849487785646,0.023167155425219937,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_7.png,1,genuine_genuine,53,53,1.166666666666667,0.001436950146627567,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,1,genuine_genuine,16,16,1.9708222811671092,0.001436950146627567,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_24.png,1,genuine_genuine,22,22,0.0693459416863671,0.03167155425219942,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_5.png,1,genuine_genuine,24,24,0.7233729485002829,0.018563049853372426,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,1,genuine_genuine,16,16,1.4750957854406135,0.0050733137829912026,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_19.png,1,genuine_genuine,12,12,0.01180764276513524,0.023841642228738996,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_19.png,1,genuine_genuine,36,36,0.664578205415082,0.02217008797653959,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_6.png,1,genuine_genuine,28,28,0.21308652604390854,0.019325513196480938,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_7.png,1,genuine_genuine,25,25,0.26315789473684204,0.024076246334310852,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_12_17.png,1,genuine_genuine,12,12,0.28861480075901325,0.019618768328445745,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_21.png,1,genuine_genuine,51,51,1.3309134906231095,0.00656891495601173,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_7.png,1,genuine_genuine,45,45,2.0948469006721435,0.0016715542521994128,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_6.png,1,genuine_genuine,45,45,1.5113500597371563,0.0046041055718475075,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_18.png,1,genuine_genuine,43,43,0.16774193548387084,0.020733137829912027,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_5.png,1,genuine_genuine,22,22,0.2118965911690689,0.031173020527859238,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_5.png,1,genuine_genuine,51,51,1.293103448275862,0.009824046920821117,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_21.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_24.png,1,genuine_genuine,24,24,0.2221198156682027,0.021788856304985338,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_9.png,1,genuine_genuine,16,16,1.980495123780945,0.0032258064516129045,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_6.png,1,genuine_genuine,16,16,1.7967332123411976,0.0036070381231671535,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_20.png,1,genuine_genuine,45,45,1.3148907103825138,0.00020527859237536722,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_19.png,1,genuine_genuine,11,11,1.7151767151767148,0.008035190615835776,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_6.png,1,genuine_genuine,25,25,0.3076923076923077,0.023636363636363636,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_20.png,1,genuine_genuine,11,11,2.453097345132744,0.004516129032258065,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_9.png,1,genuine_genuine,25,25,0.10721247563352843,0.018152492668621706,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_5.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_3_8.png,1,genuine_genuine,3,3,0.0205377147124719,0.019208211143695014,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_8.png,1,genuine_genuine,43,43,0.1548387096774193,0.01979472140762463,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_24.png,1,genuine_genuine,51,51,1.3596491228070176,0.017565982404692086,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_15.png,1,genuine_genuine,22,22,0.2617511520737328,0.017712609970674476,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_21.png,1,genuine_genuine,10,10,0.6610362189377945,0.02756598240469208,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_51_21.png,1,genuine_genuine,51,51,1.2000779271381257,0.0003519061583577704,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_3.png,1,genuine_genuine,16,16,1.1904761904761898,0.0017008797653958949,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_13.png,1,genuine_genuine,53,53,1.375,0.0024046920821114356,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_22.png,1,genuine_genuine,43,43,0.07741935483870965,0.018563049853372426,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_14.png,1,genuine_genuine,17,17,1.757817881250861,0.009560117302052785,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_12.png,1,genuine_genuine,17,17,1.206816059757236,0.0016715542521994128,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_17.png,1,genuine_genuine,22,22,0.09048503022514165,0.024428152492668623,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_17_13.png,1,genuine_genuine,17,17,1.8800740635237143,0.005689149560117304,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_7.png,1,genuine_genuine,24,24,0.4108309990662933,0.020615835777126106,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_30_9.png,1,genuine_genuine,30,30,0.014193548387096744,0.01891495601173021,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_24.png,1,genuine_genuine,16,16,1.4557485525227456,0.0012023460410557213,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_4.png,1,genuine_genuine,45,45,1.6680452164323132,0.001847507331378298,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,1,genuine_genuine,16,16,1.481389578163772,0.0029618768328445733,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_8.png,1,genuine_genuine,11,11,1.456150027578599,0.005542521994134901,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_5.png,1,genuine_genuine,36,36,0.7009448472863109,0.01888563049853372,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_14.png,1,genuine_genuine,43,43,0.16774193548387084,0.02049853372434017,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_11.png,1,genuine_genuine,43,43,0.31612903225806455,0.02205278592375367,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_9.png,1,genuine_genuine,38,38,1.9481340923466157,0.004662756598240468,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_21.png,1,genuine_genuine,18,18,1.5587044534412957,5.8651026392957106e-05,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_17.png,1,genuine_genuine,11,11,1.1778846153846154,2.9325513196482023e-05,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_2.png,1,genuine_genuine,11,11,2.901098901098901,0.0034897360703812323,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_3.png,1,genuine_genuine,43,43,0.2451612903225806,0.026656891495601173,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_22.png,1,genuine_genuine,22,22,0.16983058714318866,0.017741935483870958,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_19.png,1,genuine_genuine,36,36,0.9087332808811961,0.022404692082111433,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_7.png,1,genuine_genuine,45,45,1.7237267927099302,0.0050146627565982385,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_2.png,1,genuine_genuine,53,53,1.758720930232558,0.0036070381231671535,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_14.png,1,genuine_genuine,39,39,2.5420168067226894,0.0007917888563049869,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_8.png,1,genuine_genuine,16,16,2.241758241758242,0.002140762463343108,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_4.png,1,genuine_genuine,16,16,1.8624338624338632,0.0015542521994134882,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_17.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_22.png,1,genuine_genuine,21,21,0.17419354838709689,0.026217008797653957,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_9.png,1,genuine_genuine,10,10,0.4158487822609962,0.024926686217008796,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_20.png,1,genuine_genuine,16,16,3.2592592592592595,0.000469208211143695,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_9.png,1,genuine_genuine,55,55,1.3934426229508197,0.00434017595307918,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_14.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_53_6.png,1,genuine_genuine,53,53,1.4757481940144483,0.0015249266862170097,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_10_19.png,1,genuine_genuine,10,10,0.5655086462065742,0.030762463343108504,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_5.png,1,genuine_genuine,21,21,0.010536398467432928,0.0470674486803519,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_24.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_5.png,1,genuine_genuine,36,36,1.3926042486231316,0.03237536656891495,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_23.png,1,genuine_genuine,43,43,0.02580645161290329,0.020087976539589436,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_3.png,1,genuine_genuine,21,21,0.0,0.027214076246334304,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_5.png,1,genuine_genuine,45,45,1.8413004989538067,0.0081524926686217,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_10.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_13.png,1,genuine_genuine,43,43,0.19999999999999996,0.026774193548387094,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_3.png,1,genuine_genuine,22,22,0.3903754627181386,0.01794721407624633,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_4.png,1,genuine_genuine,45,45,1.9793072424651372,0.009061583577712608,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_9.png,1,genuine_genuine,45,45,1.2450183325362667,0.00498533724340176,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_4.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_6.png,1,genuine_genuine,11,11,4.534574468085106,0.004516129032258068,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_16_23.png,1,genuine_genuine,16,16,1.5714285714285712,5.8651026392964045e-05,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_2.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_9.png,1,genuine_genuine,43,43,0.25161290322580654,0.02111436950146628,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_5.png,1,genuine_genuine,45,45,1.7747548244226512,0.00973607038123167,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_7.png,1,genuine_genuine,39,39,1.6315378610460578,0.00035190615835777733,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_23.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_6.png,1,genuine_genuine,55,55,1.9963702359346644,0.00780058651026393,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_23.png,1,genuine_genuine,11,11,2.426065162907268,0.004809384164222875,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_21.png,1,genuine_genuine,36,36,0.7186411149825787,0.01850439882697947,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_20.png,1,genuine_genuine,11,11,1.5459459459459453,0.005102639296187685,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_55_2.png,1,genuine_genuine,55,55,1.3934426229508197,0.006363636363636363,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_11_20.png,1,genuine_genuine,11,11,1.8857142857142852,0.006334310850439884,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_22.png,1,genuine_genuine,25,25,0.050878815911193254,0.025161290322580646,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_3.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_9.png,1,genuine_genuine,39,39,1.3968253968253963,0.006422287390029327,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_4_9.png,1,genuine_genuine,4,4,1.2380952380952381,0.013401759530791792,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_1.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_24_20.png,1,genuine_genuine,24,24,0.3507093894468356,0.020000000000000004,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_12.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_28_24.png,1,genuine_genuine,28,28,0.52689756816507,0.020557184750733135,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_38_19.png,1,genuine_genuine,38,38,1.1708683473389354,0.0081524926686217,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_18.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_25_6.png,1,genuine_genuine,25,25,0.6481178396072014,0.026510263929618763,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_22_3.png,1,genuine_genuine,22,22,0.4548915917503966,0.027712609970674484,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_19.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_39_3.png,1,genuine_genuine,39,39,2.6791569086651053,0.0032844574780058616,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_15.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_45_23.png,1,genuine_genuine,45,45,1.3596491228070176,0.0001759530791788852,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_11.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_18_16.png,1,genuine_genuine,18,18,1.3979933110367893,0.0005278592375366556,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_13.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_36_2.png,1,genuine_genuine,36,36,0.784956605593057,0.03208211143695015,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_20.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_40_5.png,1,genuine_genuine,40,40,1.6153846153846154,0.009208211143695015,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_43_3.png,1,genuine_genuine,43,43,0.1870967741935483,0.020175953079178882,That
D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_16.png,D:\GitHub\Do_an_tot_nghiep\data\processed\full_org\original_21_21.png,1,genuine_genuine,21,21,0.46451612903225803,0.043753665689149554,That
